score,product_id,product_name,comment
4.5,75,술취한 원숭이 X 4병,"병이 깨지지 않게 포장도 꼼꼼하게 잘 되어 도착했습니다.
맛은 막걸리 인가 싶을정도로 도수가 높았어요
빨간 색상에서 오는 감성이 좋습니다."
5.0,75,술취한 원숭이 (4병) ,색다른 술을 마시고 싶어서 찾아보다가 주문했어요! 동생한테도 선물해서 캠핑 때 분위기 있게 마셨다고 하네요 ㅎㅎㅎ 술 자체가 넘나 예쁨
5.0,75,술취한 원숭이 (4병),빨간 막걸리 너무 낯설었지만 숙취없이 깔끔한 맛 너무 좋아요 자주 시켜먹을거에오
4.0,75,술취한 원숭이 X 4병 [9세트 구매시 1세트 증정],"무거운 맛을 좋아하는 막걸리 파에게 추천
탄산이나 가벼운 막걸리를 좋아한다면 비추"
3.0,75,술취한 원숭이 (4병) [3/18~ 발송가능],눈으로 마시는 술입니다
5.0,75,술취한 원숭이 (4병) ,또마시고싶은데 유명해져서 마시기힘들어짐 ㅠㅠ
4.0,75,술취한 원숭이 (4병),가성비 좋은 색다른 막걸리
5.0,75,술취한 원숭이 (4병) ,"또 주문 하고싶고 선물 하고싶어요 ㅠㅜ
어여 구해주세요ㅠㅜ"
4.0,75,술취한 원숭이 (4병) ,"살짝 새큼한 편입니다. 그래서 저는 호, 남친은 불호. 저는 안주로 후라이드 치킨을 강추합니다. 살짝 느끼할수있는 기름기를 완벽하게 잡아 줍니다ㅎㅎ"
4.0,75,술취한 원숭이 (4병) ,색다른 막걸리입니다!!!
4.0,75,술취한 원숭이 (4병),잘못먹다간 원숭이가 될수있는 위험한 술
5.0,75,술취한 원숭이 (4병) ,달달한 슬러시 느낌일 줄 알았는데 반전으로 고소하고 더 묵직해서 좋았습니다. 맛있네요 4병이나 와서 한 병씩 따는 재미도 있습니다
3.0,75,술취한 원숭이 (4병),"막걸리치고 도수가 세서 그런지 진하고 독합니다
향이 강해요.. 첨가물 없어서 좋긴한데 시판 막걸리 마시다가 좋은거 마시니까 생소하네요 ㅋㅋ"
4.0,75,술취한 원숭이 (4병),"홍국균을 사용해서 붉은색을 띤 막걸리라 선물했을 때 다들 신기해 해요!! 라벨 이름, 라벨 디자인 등 곳곳에 숨어있는 스토리가 술을 더 매력적으로 만들어주는 것 같습니다~!!"
5.0,76,홍삼명주,
5.0,76,홍삼명주,많이 쓰지 않아요 생각보다 더 달달합니다.. 알콜 냄새도 많이 안나서 마시기 좋습니다 어른들은 홍삼 달인 물처럼 느껴질수도..
5.0,76,홍삼명주,홍삼이라 쓴맛이 날거라 생각했는데 달달하고 홍삼향이 기분좋게 나네요
5.0,76,홍삼명주,
4.0,76,홍삼명주,홍삼주라고 특별히 뭔가 느껴지진 않앗어요
5.0,76,홍삼명주,포장이 엄청 단단하게 잘왔어요!!
5.0,76,[10+1] 홍삼명주,선물용으로 좋았습니다!
5.0,76,[10+1] 홍삼명주,
4.5,76,홍삼명주 7종 [10병 구매시 1병 증정],
4.5,76,홍삼명주,아버지가 좋아하시네요 
4.5,76,[10+1] 홍삼명주,선물용으로 좋고 깔끔합니다
5.0,76,홍삼명주,몸 생각해서 홍삼 ^^;
5.0,76,홍삼명주,술을먹는건지 약을먹는건지 모르겠어요
4.0,76,홍삼명주,
5.0,76,[10+1] 홍삼명주,우선 포장 부터가 맘에 들었어요. 다른 곳은 뽁뽁이만 둘러서 오는 곳도 있는데 이중으로 잘해주셨네요. 그리고 맛이 이렇게 좋아도 되나 싶을 정도로 좋아요. 왜 삼계탕이랑 페어링을 추천하는 지 알 것 같습니다.
5.0,76,[10+1] 홍삼명주,포장이 넘 꼼꼼해서 감동받았어요~! 술 처음 시켜봐서 걱정했는데 정말 안전하게 왔습니다! 맛은 부담없이 먹기 좋은 맛! 알콜향을 싫어하는데 헝삼명주는 정말 부드럽게 잘 넘어가요~ 첫맛은 은은하게 향이 나는데 삼키고 뒷맛이 씁쓸하게 홍삼향이 더 잘 나는것 같아요! 술 잘 못드시는 엄마도 잘 드시네용! 이건 무조건 다 먹고 또 시키려구요~ 감사히 잘 먹었습니다!ㅎㅎ
5.0,76,[10+1] 홍삼명주,부담없이 먹기 좋은 맛! 알콜향을 싫어하는데 헝삼명주는 정말 부드럽게 잘 넘어가요~ 첫맛은 은은하게  향이 나는데 삼키고 뒷맛이 씁쓸하게 홍삼향이 더 잘 나는것 같아요! 술 잘 못드시는 엄마도 잘 드시네용! 이건 무조건 다 먹고 또 시키려구요~ 감사히 잘 먹었습니다!ㅎㅎ
5.0,76,홍삼명주,부모님과 함께하기 좋은 술입니다. 저도 홍삼 좋아해서 그런지 제 입맛에도 좋았어요. 
5.0,76,홍삼명주,"선물했는데 넘 맘에들어했어요
저도 만족~~^^
단골~~될께요"
4.5,76,홍삼명주,홍삼향이 입안에  은은하게 퍼져서 좋습니다!!
5.0,76,[10+1] 홍삼명주,마시면 홍삼향이 깔끔하게 퍼져서 너무 좋아요! 삼종류 향을 안좋아하는 동생도 깔끔한 맛과 향때문에 맛있다고 좋아했어용!! 전이나 국물안주로 먹기 좋은 술이었습니다!
5.0,76,[10+1] 홍삼명주,이번 추석을 맞아 식구들이 술을 좋아해서 구입하게 되었습니다. 몸보신용으로요.
4.5,76,홍삼명주,술 보다는 약을 마시는 느낌이에요 ㅎㅎ 좋은 음식 먹을때 함께 먹습니당 차게 해서 마시는 것 보다 미지근하게 먹는게 더 맛있는것 같아용! 강추!
5.0,76,홍삼명주,"복날 삼계탕이랑 정말 잘어울립니다.
기름진 입을 쌉싸름하게 잘 씻어주네요"
5.0,76,홍삼명주 7종 [10병 구매시 1병 증정],"선물용으로 이보다 더 좋을 수 없습니다. 술 자체도 맛있고, 홍삼주라서 그런지 선물받는 분들이 모두다 좋아하셔요. 명절에 두런두런 모여서 스몰토크 하기도 좋고요. 추천합니다."
5.0,76,홍삼명주 7종 [10병 구매시 1병 증정],"이번 설에 가족들하고 반주할 술을 찾다가 홍삼주를 구매했어요. 구매 후, 바로 배송 보내주시고 친절한 안내에 감동했습니다. 포장도 꼼꼼했고 패키지도 깔끔하고 예쁩니다. 설 당일에 가족들과 반주로 한잔씩 했는데 술을 잘 못하시는 분은 알콜이 쎈듯하다고 하셨지만, 다른분들은 향도 좋고 이왕 마시는 술 몸에 좋은 술 같다고 하시며 다들 맛있게 드셨어요ㅎㅎ 다음엔 어르신들께 선물드릴 때 다시 방문할게요!"
5.0,76,홍삼명주 7종,"아버지 생신상에 특별한 술이 올라갔으면 좋겠다는 생각에 구매했어요. 포장도 고급스럽게 해주셔서 첫인상이 좋았고, 도수가 소주보다 약간 약한 정도에 홍삼향에 저희 가족 모두 맛있게 먹었어요 ㅎㅎ 아버지 입맛이 까다로운데 입에 잘 맞는다고 좋아하셨습니다. 덕분에 즐거운 저녁 식사시간이 되었네요. 감사합니다!"
5.0,76,홍삼명주 7종 [10병 구매시 1병 증정],깔끔하고 맛있어요. 담백한 느낌. 홍삼 향이 진합니다. 정말 약주 같아요. 생각보다 달지 않아서 좋네요.
5.0,76,홍삼명주 7종 [10병 구매시 1병 증정],홍삼명주는 제 인생술이에요 작년 여름쯤에 알게되었는데 계속 구매해서 먹고있어요 쌉싸름한맛이 제스타일이에요&gt;&lt;
4.0,76,[10+1] 홍삼명주 7종,홍삼향이 나면서 약간 쌉쌀한 맛이네요 ㅎ
5.0,76,살아있는 기운 한 모금! 홍삼명주,맛과 향이 좋았고 식사자리에서 나눠마셨는데 다들 만족했습니다ㅎ
5.0,76,[10+1] 홍삼명주 7종,"맛, 디자인 머두 멋진 술입니다 ㅎㅎ"
5.0,76,[10+1] 홍삼명주 7종,술을 별로 좋아하지 않는 와이프도 괜찮게 잘 먹었습니다.
5.0,76,살아있는 기운 한 모금! 홍삼명주,"깔끔합니다..
선물해드렸는데 홍삼맛이 나며 몸이 좋아지는거 같다고 하셨습니다..ㅎㅎㅎ"
5.0,76,홍삼명주,홍삼명주 품질대비 가성비가 좋습니다
5.0,76,홍삼명주,"정말 좋은 술 같네요.
맑고 깊은 맛에 삼 향으로 기분과 건강까지 좋아지는 것 같습니다. 종종 찾게될 술로 기억에 남겼습니다...!
좋은 술 오래오래 많이많이 만들어 주세요!!"
5.0,76,홍삼명주,테이스팅 노트 그대로 산미가 있고 약간 단 홍삼주입니다. 보통 인삼이나 홍삼주들은 발효가 아니라 담금주나 추출물을 첨가한 형태인데 이건 얼마 안되는 발효주라 독특합니다. 홍삼향과 맛이 잘 어울립니다. 혼자 가끔 마시기도 좋지만 선물용으로도 매우 무난할 것 같네요.
5.0,76,홍삼명주,아빠한테 선물로 드렸는데 완전 좋아하셨어요! 약주로 딱인거같아요 
4.5,77,매실원주,"보자마자 영롱한 자태입니다.
맛도 너무궁금하네요ㅎㅎ
얼른 먹어보고싶다용
틀림이가 없이 맛있겠죵?
요즘 전통주에 빠져있는데 이런게 낭만이고 풍류아니겠습니까? 앞으로도 좋은 술 많이 부탁드립니당ㅋㅋㅋㅋ"
5.0,77,매실원주,
5.0,77,매실원주,가성비 최고! 칠링해서 마시면 달달하니 어떤 안주와도 잘 어울리는 술이에요! 향 자체가 그렇게 진하진 않아서 헤비한 고기류나 가벼운 과일이나 디저트하고도 너무 잘 어울려요 국물있는 음식만 아니면 다 좋을듯ㅎㅎ 가격도 착하고 담화배송으로 배송도 굉장히 빨라서 너무 좋아요ㅎㅎ
5.0,77,매실원주,술담화에서 가장 인기 있는 매실주
5.0,77,매실원주,매실주를 좋아해서 술담화에서 가장 인기가 많길래 구입했어요
5.0,77,매실원주,잘먹을께요 번창하시길 
5.0,77,매실원주,럭키박스로 마시고 또 구매. 원래도 매실주 좋아하지만 넘 맛있네요. 
4.0,77,매실원주,많이 달지않지만 매실향이 확올라와 좋았어요
5.0,77,매실원주,배송도 빠르고 좋아요
5.0,77,매실원주,시중에 파는 매화수보다 훨씬 덜 인위적이고 쭉쭉들어갑니다.
5.0,77,매실원주 X 2병,매실주 한잔 씩 마실만 합니다.
3.0,77,매실원주,제 입엔 좀 많이 달았어요
5.0,77,매실원주,포장도 깔끔하고 잘 받았습니다❤️ 아직 안먹어봤는데 기대되네용!!
5.0,77,매실원주,매화수 좋아하는사람들은 다 한번 쯤은 사서 먹어봐야됨
5.0,77,매실원주,고급진 매실주입니다. 식전주.마무리주로 딱입니다.깔끔하고 부드럽네요.
5.0,77,매실원주,선물했는데 매우 좋아하셨어요
5.0,77,매실원주,선물했는데 매우 좋아하셨어요
5.0,77,매실원주,"나 매실음료야!!!!
하고 넘어가는 목넘김
설*매 매니아가 경험해본 새로운 매실주입니다.
끝맛이 쓰지않고 (알콜향X)
달다구리~~합니다
어느샌가 한병 순삭!
조미김이랑 먹어도 순삭입니다 ㅜㅜ"
2.5,77,매실원주,생각보다 많이 달아요
5.0,77,매실원주 13,"매실향이 좋습니다. ㅎㅎ
매실로 만들어서 소화도 잘될 것 같은 느낌?"
5.0,77,매실원주,"남동생이 전통주를 처음 마셔봐서 사줬는데, 이런 맛있는 술이 있냐며 신기해하네요!
덕분에 트렌디한 멋진 누나가 되었습니다 :)"
5.0,77,매실원주,"친구 집들이가서 함께 마시려고 샀는데, 역시 인기가 제일 좋았어요!"
5.0,77,매실원주,초록매실 음료가 생각나는 맛! 달달하이 술인지 음료인지 모를 맛!
3.0,77,매실원주,
5.0,77,매실원주 X 2병,
5.0,77,매실원주,"음 기대가 커서인지
말그대로 서울의밤 약한버전 같아요
특유의 떫은 맛때문에 얼음이나 토닉을
타먹어야하는데 도수가 서울의밤 보다
약해서 저한텐 어중간하네요
안주없이 타먹기엔 맛있어요"
5.0,77,매실원주,
5.0,77,매실원주,달달한 매실향이 매력적이에요!
5.0,77,매실원주,"맛있어서 재구매 했어요 !!!
알콜 향 싫어하시는 분들도
맛있게 마실 수 있어요"
4.0,77,매실원주,아직 안마셨지만 기대하고있어요ㅋㅋ
5.0,77,매실원주,맛있어요. 새로운 맛이네요.
4.5,77,매실원주,
4.0,77,매실원주,나쁘지 않았어요 소주 못마시지만 나름 앵간
4.0,77,매실원주 13,술을 잘 못마시거나 알콜향을 싫어하는 지인들과도 즐겁게 마실수 있는 술!
5.0,77,매실원주,"매화수 같은 맛일 줄 알았는데 매화수보다 향이 더 진하고 달콤해요
술은 좋아하지만 쓴 술맛에 음미 하지도 못하고 안주를 바로 집어 먹었는데 이 술은 술향이 적어 음미하게 되네요,, 진짜 신기한 경험이었어요
입문자용으로 추천합니다!!!!"
5.0,77,매실원주 X 2병,매화수같은 술과는 또 다른 느낌
5.0,77,매실원주,
4.5,77,매실원주 X 2병,
5.0,77,매실원주 13,배송 빠르고 좋아요!
3.5,77,매실원주 X 2병,향은 좋은데 목넘김이 조금 불호에요
5.0,77,매실원주,아직 어린 자녀 때문에 마시진 못하지만... 그 날을 위해 기다립니다.
5.0,77,매실원주,부담없이 마시기 좋아요~^^
3.0,77,매실원주,맛이 너무 연하고 밍밍해요
5.0,77,매실원주,가볍게 먹기 너무 편했어요
5.0,77,매실원주,달달하고 맛있어요! 
5.0,77,매실원주,"인생 매실주에여....미쳤어요 ㅜㅜ
혼술할때도 기분내기도 좋아여"
5.0,77,매실원주 X 2병,"원래 매실주를 싫어하는 나 자신, 김은직토닉사랑햄.  
친구가 추천해서 마셔봤는데 우리가 알던 매실주와는 맛이 한참 다른 매실원주!

적당히 달달하고 끝맛에 깔끔한 매실향이 확 퍼진다. 
그렇게 취향을 저격 당해버렸다...
엄마도, 언니도, 모두가 다 맛있다고 칭찬했던 매실원주. 
후기를 쓰는 지금도 또 마시고싶다.
 "
5.0,77,매실원주,달달하니 맛있어요 
5.0,77,매실원주,
5.0,77,매실원주 X 2병,"깔끔하고 매실 맛이 좋아서, 친구들과 기분좋게 가볍게 즐기기 좋은 술이에요"
5.0,77,매실원주,"술을 잘 못하는 저에게도 맛있게 먹은 술 이예요 !
적당히 달달하고 알콜 향도 쎄지 않아 부담스럽지 않고 좋아요 ㅎㅎ "
5.0,77,매실원주,
5.0,77,매실원주,유튭에서 이 친구를 맛있게 드시길래 주문...
5.0,77,매실원주,벌써 한병먹고잇어용ㅎㅎㅎ 파손없이 왓답니다^^ 은은한 매실향이 좋네요
3.5,77,매실원주 13,배송이오래걸렸지만 안내받아서 괜찮았음
5.0,77,매실원주,
5.0,77,매실원주,맛있어요 담에또 시킬듯
5.0,77,매실원주 X 2병,향이 좋고 목넘김이 좋아요
5.0,77,매실원주 X 2병,"항상 즐겨먹는 술이예요 향도 좋고 맛있어요
파스타에도 잘어울려요"
5.0,77,매실원주,달콤하고 매실차같은 맛이네요
4.5,77,매실원주,말그대로 매실원주 깔끔함
5.0,77,매실원주,너무맛있음 재구매의사 빵빵
4.5,77,매실원주,너무맛있어요!! 쥬스인줄 ㅎㅎ
4.5,77,매실원주,
4.5,77,매실원주,
3.5,77,매실원주,
4.5,77,매실원주,잘 받았습니다! 감사히 마실게여~
5.0,77,매실원주 X 2병,더한주류 제품들은 진짜 다좋아요
4.0,77,매실원주,
4.5,77,매실원주,"꿀맛입니다
가끔 생각나네요"
5.0,77,매실원주,
4.0,77,매실원주,
5.0,77,매실원주 X 2병,"달달해서 맛있어요. 여자분들이 좋아하는 술 !
유통기한도 없어서 좋아요 :)"
4.5,77,매실원주,매실주 답게 달달한 맛이 강하네요. 회나 칼칼한 국물류를 제외한 어떤 안주에도 무난할 듯합니다. 맛있었어요.
4.5,77,매실원주,
4.0,77,매실원주,
5.0,77,매실원주,자주 즐겨먹는 술이에요~ 간단하게 한잔하기 딱 좋아요
4.5,77,매실원주,가성비가참좋았습니당
5.0,77,매실원주 X 2병,"모든 음식에 어우러지는 범용성, 매화수보다 자극적이지 않은 상위호환."
5.0,77,매실원주,달달해서 조심하야하는 술
5.0,77,매실원주,
4.5,77,매실원주 X 2병,이거 추천받고샀는데 짱 맛있어요 
4.5,77,매실원주 X 2병,매실원주 완전 맛있어요 강추합니다
5.0,77,매실원주,원래도 좋아하던 술인데~ 훨씬 저렴하게 구매해서 좋았어요~ 집에서 간단하게 한잔하기 딱 좋은 술이에요ㅎㅎ 굳!!
5.0,77,매실원주,달고 너무 맛있어요^^
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,
5.0,77,매실원주,완전 맛있어요! 알쓰기준 합격!ㅎ 숙취도없고 맛있고  슐술 넘어가요
4.5,77,매실원주 X 2병,
4.5,77,매실원주 X 2병,달달하고 향도 많이 나서 맛있습니다. 다만 달아서 한번에 많이 먹긴 힘들고 밤에 한두잔씩 마시면 아주 좋습니다. (그래도 찹쌀로 만든 술들보단 훨씬 덜 달아요)
5.0,77,매실원주 X 2병,달달하고 맛있었어요!!
5.0,77,매실원주,"병도 이쁘고, 기대됩니다...."
4.5,77,매실원주,친구가 좋아해여 달달하니 적당히 먹을만하네요
4.5,77,매실원주,"달콤하고 끝맛이 깔끔해요. 회, 튀김 종류 등 다 잘 어울립니다."
4.0,77,매실원주,"달달하고 가벼운 맛이라 주변 사람들에게 선물 주기도 좋을 것 같아요
금요일밤 야식과 같이 먹으니 대존맛이었습니다"
4.5,77,매실원주,매실주였습니다 깔끔해서 좋았어요
5.0,77,매실원주,
5.0,77,매실원주,"언제 먹어도 맛있는 술!!
"
5.0,77,매실원주,달달하고 가성비 워낙 좋아서 혼술 및 선물용으로 또 구애했어요ㅎㅎ
5.0,77,매실원주,"상큼하니 맛이좋아요.
음료같아서 술술넘어가니 위험"
4.5,77,매실원주,향도 좋고 단맛이 있어요.
5.0,77,매실원주,"매실을 좋아해서 구매해봤어요!!
독하지 않고 매실향도 많이 나니 맛있어요 
잘 마셨습니다:-)"
5.0,77,매실원주,
4.0,77,[12/23 순차출고] 매실원주 X 2병,맛있고 달달한데 술 맛이 많이나여!
5.0,77,매실원주,"매화수랑 비슷한데 더 깔끔한 버전이에요! 향도 너무 좋고, 여자들끼리 먹을때 어울릴거같아요"
5.0,77,매실원주,
5.0,77,매실원주,매실향이 아주 좋습니다.
3.5,77,매실원주 X 2병,"다른 첨가물 없이 매실 위주인 점은 아주 좋아요, 약간 달달합니다"
5.0,77,매실원주 X 2병,달달하니 맛있어요. 설중매보다 살짝 더 달지만 이것만 마셔요
5.0,77,매실원주,"그렇게 달지도, 쓰지도 않은 맛입니다! 가볍게 먹기 좋네요"
5.0,77,매실원주,"색이뻐요
생각보단 좀 작아요 아쉽"
4.5,77,매실원주 X 2병,부드럽고 좋아요 아주 만족하며 포장도 잘되있어서 만족합니다.
4.0,77,매실원주,달달해요 같이 먹은 사람이 시중에 있는 설중매 같다했는데 전 설중매를 안먹어봐서 비교를 못하네욤
5.0,77,매실원주 X 2병,이건 너무 맛있네요/ 자주구입할듯
4.5,77,매실원주,선물했는데  맘에들어하네요
4.0,77,매실원주 X 2병,"매실향이 많이 나고 좋아요!!
알콜 향이 안나는거는 아닌데 차갑게 먹는거 보다는 상온에 놔두고 먹으니깐 괜찮았어요!"
5.0,77,매실원주,매실맛 달콤해서 진짜 맛있어요
5.0,77,매실원주 X 2병,술 같지 않은데 몇 잔 먹으면 취기가 도네용
4.5,77,매실원주,매실 맞네요. 맛있어요
5.0,77,매실원주 X 2병,"고기랑 찰떡궁합!!
술찌한테는 약간의 술맛은 있지만 맛있어요~~"
5.0,77,매실원주 X 2병,매실원주 너무 맛있습니다. 
5.0,77,매실원주 X 2병,매실원주 너무 맛있습니다. 
5.0,77,매실원주 X 2병,매실원주 너무 맛있습니다. 
5.0,77,매실원주 X 2병,
4.0,77,매실원주 X 2병,깔끔하고 가볍게 즐기기 좋습니다. 페어링도 어디에나 잘 맞는듯 합니다.
5.0,77,매실원주 X 2병,맛있습니다!
5.0,77,매실원주 X 2병,달달하고 포장도 귀여워서 친구한테 선물로 보냈는데 아주 굿굿입니다 ?
5.0,77,매실원주 X 2병,
4.5,77,매실원주 X 2병,적당한 단맛에 깔끔한 뒷맛으로 맛있게 잘 마셨어요
5.0,77,매실원주 X 2병,"기대되는 맛입니다
주말에 맛보겠습니다"
4.5,77,매실원주 X 2병,친구가먹어보래서 먹어보고 맛있어서 주문했는데 다시먹어보니 다시 맛있음 이 술은 성공한 술인듯 계속 파셔도될듯 굿
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,매화수보다 자극적이지 않은 상위호환. 모든 음식에 어우러지는 범용성까지.
4.5,77,매실원주 X 2병,맛나 보여서 주문했어요~
4.5,77,매실원주 13,"항상 기대 되는 술담화 덕분에 맛있는 술을 잘 먹었습니다,
"
5.0,77,매실원주 13,달달하고 맛있어요!
5.0,77,[12/23 순차출고] 매실원주 X 2병,저렴한가격에 무료배송 아주좋아여
5.0,77,매실원주 X 2병,매화수보다 훨씬 맛나요 ㅎㅎㅎ 달달하고 좋음!!!
5.0,77,매실원주 X 2병,매실향도 매실향인데 진한 꿀맛이 인상적이네요!
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,빠른배송으로 잘 받았습니다.
5.0,77,매실원주 X 2병,매실향이 가득하니 디저트와 먹기 좋네요
4.0,77,매실원주 X 2병,아직 안먹어봤어요 ㅌㅋㅋㅋ
5.0,77,매실원주 X 2병,시작을 여는 술로 지난 번에 먹고 반해서 또 구입합니다! 추천해용
3.5,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,달달한 맛이 일품입니다 넘 맛있네요^^
4.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,너무 맛있어서 친구들하고 순삭했어요!
5.0,77,매실원주 X 2병,달달하고 순해서 부담없이 마실 수 있어요
5.0,77,매실원주 X 2병,과일이랑 가볍게 먹었는데 생각보다 화했고 알코올 향이 강했어요. 달달한 맛이 있긴해서 가볍게 잘 마셨습니다.
2.0,77,매실원주 X 2병,아 두병세트로 샀는데 입맛에 안맞음....
5.0,77,매실원주 X 2병,"술 못먹는사람도 먹기 좋고 술좋아하는사람도 먹기좋아요 
첫맛은 매실주스인데 끝에 알콜향이 살짝나요 알콜맛이 너무 없어도 별로던데 딱좋은거같아요 "
5.0,77,매실원주 X 2병,잘마실게요 다음에도 구매 각!
3.5,77,매실원주 X 2병,"향은 알콜부즈가 튀지않고 상쾌하고 맑은 매실향이 나서 아주 좋습니다 
맛은 전체적으로 밍밍하다는 인상입니다 "
5.0,77,매실원주 X 2병,달콤한 술 입에 착 붙다
3.5,77,매실원주 X 2병,깔끔한 매취향이 좋습니다.
5.0,77,매실원주 X 2병,매실 향이 진해서 아주 좋았어요
4.5,77,매실원주 X 2병,달달하면서도 매실향이 진해서 맛있어요.
5.0,77,매실원주 X 2병,너무 달지 않고 부드러워요
4.0,77,매실원주 X 2병,적당히 달고 맛있었습니다.
5.0,77,매실원주 X 2병,너무 맛있어요 매실음료 좋아하면 무조건 먹어야하는 술
5.0,77,매실원주 X 2병,
5.0,77,매실원주 13,
5.0,77,매실원주 X 2병,본가로 잘못시켰지만.. 명절에 부모님이랑 같이 마시려고요!
5.0,77,매실원주 X 2병,달달한 맛이라해서 주문해 봤네요
5.0,77,매실원주 X 2병,딱 제가 원하는 매실맛이나서 좋았어요!
5.0,77,매실원주 X 2병,이게 매실주 인지 음료인지 모를 정도로 목 넘김이 너무 좋아요
5.0,77,매실원주 X 2병,달달하고 상큼하고 술술넘어가요
5.0,77,매실원주 X 2병,"아직 먹어보지 않았어요
포장은 잘왔어요"
5.0,77,매실원주 X 2병,"너무 맛있어요!
원래 매실주를 싫어하는 신랑도 한모금 마시자마자 맛있다고ㅎㅎ
향긋하고 목넘김이 너무 좋아요~"
4.0,77,매실원주 X 2병,매실주맛입니다 나쁘지않음
5.0,77,매실원주 X 2병,두잔 마시구 훅 갔어요
4.0,77,매실원주 X 2병,얼음넣어서 같이 마시면 술 못하는 사람도 웬만큼 잘 마셔요!
4.0,77,매실원주 X 2병,꼼꼼하게 잘 왔어요 신랑이 좋아하네요
5.0,77,매실원주 X 2병,아직 안마셔봤지만 후기가 좋아서 기대중입니다
5.0,77,[12/23 순차출고] 매실원주 X 2병,좋은 술입니다. 가족들과 함께 즐기기 좋아요!
5.0,77,[12/23 순차출고] 매실원주 X 2병,"달달하니 너무 맛있어요!
쓴 술은 싫어하는데 달달하고 그렇다고 도수가 낮은거도 아니고 딱 좋아요?
맛있게 취하는 술이예요!"
4.0,77,매실원주 X 2병,생각보다 너무 달아서 제게는 별로입니다.
5.0,77,매실원주 13,달콤하고 너무 맛있어요~!
4.0,77,매실원주 X 2병,"한번에 털어마셔야 향도 맛도 더 잘 느껴지는 것 같아요. 매실향이 기분좋을정도로 느껴졌어요
알코올맛이 아에 안느껴지지는 않지만 간단하게 먹을 수 있는 술이에요!
잘 마셨습니다"
5.0,77,매실원주 X 2병,달달하면서 향이 너무좋아서 차례주로 사용하기 좋았습니다.
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,깔끔해서 마시기 편해요
5.0,77,매실원주 X 2병,"벌써 몇 번째 시켜먹는지 몰라요ㅎㅎ
강추!"
5.0,77,매실원주 X 2병,적당히 달달하고 목넘김이 좋습니다!
5.0,77,매실원주 X 2병,완전 제 취향입니다♡♡
5.0,77,매실원주 X 2병,매화수 생각했다가 깜짝 놀랐어요! 매실향도 강하고 달달한 맛에 금방 한병 비우게 됩니다.
5.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,좋은 술입니다. 취향에 맞네요!
5.0,77,매실원주 13,술 아예 못드셔도 이건 맛있게 드실 수 있어요. 매실주스 마시는 기분이에요.
5.0,77,매실원주 X 2병,"정말 맛있어서 계속 재주문하고 있어요. 깔끔한 단맛에 어떤 음식과도 잘 어울립니다. 크림치즈도, 회도 굿굿! 친구도 먹어보더니 더 사놓으라고 하더라구요 ㅋㅋㅋ"
5.0,77,매실원주 13,달달하고 맛있었어요
5.0,77,매실원주 13,달달하고 고급스러운 매화수 느낌이에요 
5.0,77,매실원주 X 2병,"이런 종류의 주류는 대부분 뭐랄까... 화학맛이라고 할까요 그런게 많이 나서 거부감이 들어야 정상인데,
이 제품은 목넘김도 깔끔하고 안주 없이 먹을수 있을 정도로 부드럽네요! 게임하면서 한잔 한잔 먹다보니 어느새 1병을 다 먹었습니다 ㅎㅎ.."
4.5,77,매실원주 X 2병,"고급스런 매실주네요!
술 잘 못마시는 와이프도 술술 마시게 되는 맛난 술입니다."
5.0,77,매실원주 X 2병,
4.0,77,매실원주 X 2병,
5.0,77,매실원주 X 2병,술담화는 다 좋은데 배송비가 붙는 술이 너무 많음. 그런데 매실원주는 배송비 포함해 이가격? 그냥 사세요.
5.0,77,매실원주 X 2병,지인들과 홈파티에서 마시려고 주문 하였습니다.
4.5,77,매실원주 13,"매실향이 훅 들어오고, 약간 휘발성? 의 느낌이 들어오면서 술맛을 아주 날카롭게 만들어줍니다. 증류식 소주가 살짝 익숙해졌다면 요걸로 분위기 전환 한번 하세요!"
4.0,77,매실원주 X 2병,"생각했던 맛이 아니여서 좀 실망했지만 단맛이 약한것을 좋아하는 분은 좋아할듯합니다.
시중의 매실주보다는 고급진 맛이에요 ㅎ
"
5.0,77,매실원주 X 2병,처음엔 음료수라고 생각헀지만 은근히 취하네요. 기분좋게 :)
5.0,77,매실원주 X 2병,"이 가격에 무배까지.. 정말 가능한 걸까요...?
잘 체하고 배앓이가 잦아서 매실로 된 먹거리 좋아하는데 매실 증류주도 있대서 찾아와서 주문했네요.
깔끔하고 맛있어요~"
5.0,77,매실원주 X 2병,"전에 식당에서 먹었다가 너무 맛있어서 바로 구입했던 술이에요!
하이볼처럼 탄산수에 타먹으면 그냥 매실에이드 한잔 뚝딱.. 그런데 이제 알콜을 곁들인... 맛은 말해모해 달달하구 맛좋구 생각날때마다 한잔씩 ㅛ홀짝홀짝 합니다♡"
5.0,77,매실원주 X 2병,너무 맛있어서 오늘 다시 주문하다가 리뷰 남겨요
